"","Year","Quarter","town","flat_type","median_rent"
"9291","2020","Q1","BUKIT TIMAH    ","EXEC",NA
"9292","2020","Q1","CENTRAL        ","1-RM",NA
"9293","2020","Q1","CENTRAL        ","2-RM",NA
"9294","2020","Q1","CENTRAL        ","3-RM",2200
"9295","2020","Q1","CENTRAL        ","4-RM",2600
"9296","2020","Q1","CENTRAL        ","5-RM",NA
"9297","2020","Q1","CENTRAL        ","EXEC",NA
"9298","2020","Q1","CHOA CHU KANG  ","1-RM",NA
"9299","2020","Q1","CHOA CHU KANG  ","2-RM",NA
"9300","2020","Q1","CHOA CHU KANG  ","3-RM",NA
"9301","2020","Q1","CHOA CHU KANG  ","4-RM",1800
"9302","2020","Q1","CHOA CHU KANG  ","5-RM",1900
"9303","2020","Q1","CHOA CHU KANG  ","EXEC",2100
"9304","2020","Q1","CLEMENTI       ","1-RM",NA
"9305","2020","Q1","CLEMENTI       ","2-RM",NA
"9306","2020","Q1","CLEMENTI       ","3-RM",1800
"9307","2020","Q1","CLEMENTI       ","4-RM",2350
"9308","2020","Q1","CLEMENTI       ","5-RM",2600
"9309","2020","Q1","CLEMENTI       ","EXEC",NA
"9310","2020","Q1","GEYLANG        ","1-RM",NA
"9311","2020","Q1","GEYLANG        ","2-RM",NA
"9312","2020","Q1","GEYLANG        ","3-RM",1800
"9313","2020","Q1","GEYLANG        ","4-RM",2300
"9314","2020","Q1","GEYLANG        ","5-RM",2500
"9315","2020","Q1","GEYLANG        ","EXEC",NA
"9316","2020","Q1","HOUGANG        ","1-RM",NA
"9317","2020","Q1","HOUGANG        ","2-RM",NA
"9318","2020","Q1","HOUGANG        ","3-RM",1650
"9319","2020","Q1","HOUGANG        ","4-RM",1950
"9320","2020","Q1","HOUGANG        ","5-RM",2100
"9321","2020","Q1","HOUGANG        ","EXEC",2400
"9322","2020","Q1","JURONG EAST    ","1-RM",NA
"9323","2020","Q1","JURONG EAST    ","2-RM",NA
"9324","2020","Q1","JURONG EAST    ","3-RM",1700
"9325","2020","Q1","JURONG EAST    ","4-RM",2000
"9326","2020","Q1","JURONG EAST    ","5-RM",2300
"9327","2020","Q1","JURONG EAST    ","EXEC",NA
"9328","2020","Q1","JURONG WEST    ","1-RM",NA
"9329","2020","Q1","JURONG WEST    ","2-RM",NA
"9330","2020","Q1","JURONG WEST    ","3-RM",1600
"9331","2020","Q1","JURONG WEST    ","4-RM",2000
"9332","2020","Q1","JURONG WEST    ","5-RM",2150
"9333","2020","Q1","JURONG WEST    ","EXEC",2300
"9334","2020","Q1","KALLANG/WHAMPOA","1-RM",NA
"9335","2020","Q1","KALLANG/WHAMPOA","2-RM",NA
"9336","2020","Q1","KALLANG/WHAMPOA","3-RM",1900
"9337","2020","Q1","KALLANG/WHAMPOA","4-RM",2400
"9338","2020","Q1","KALLANG/WHAMPOA","5-RM",2600
"9339","2020","Q1","KALLANG/WHAMPOA","EXEC",NA
"9340","2020","Q1","MARINE PARADE  ","1-RM",NA
"9341","2020","Q1","MARINE PARADE  ","2-RM",NA
"9342","2020","Q1","MARINE PARADE  ","3-RM",1800
"9343","2020","Q1","MARINE PARADE  ","4-RM",2050
"9344","2020","Q1","MARINE PARADE  ","5-RM",NA
"9345","2020","Q1","MARINE PARADE  ","EXEC",NA
"9346","2020","Q1","PASIR RIS      ","1-RM",NA
"9347","2020","Q1","PASIR RIS      ","2-RM",NA
"9348","2020","Q1","PASIR RIS      ","3-RM",NA
"9349","2020","Q1","PASIR RIS      ","4-RM",2000
"9350","2020","Q1","PASIR RIS      ","5-RM",2100
"9351","2020","Q1","PASIR RIS      ","EXEC",2250
"9352","2020","Q1","PUNGGOL        ","1-RM",NA
"9353","2020","Q1","PUNGGOL        ","2-RM",NA
"9354","2020","Q1","PUNGGOL        ","3-RM",NA
"9355","2020","Q1","PUNGGOL        ","4-RM",1900
"9356","2020","Q1","PUNGGOL        ","5-RM",1900
"9357","2020","Q1","PUNGGOL        ","EXEC",NA
"9358","2020","Q1","QUEENSTOWN     ","1-RM",NA
"9359","2020","Q1","QUEENSTOWN     ","2-RM",1450
"9360","2020","Q1","QUEENSTOWN     ","3-RM",1900
"9361","2020","Q1","QUEENSTOWN     ","4-RM",2650
"9362","2020","Q1","QUEENSTOWN     ","5-RM",2800
"9363","2020","Q1","QUEENSTOWN     ","EXEC",NA
"9364","2020","Q1","SEMBAWANG      ","1-RM",NA
"9365","2020","Q1","SEMBAWANG      ","2-RM",NA
"9366","2020","Q1","SEMBAWANG      ","3-RM",NA
"9367","2020","Q1","SEMBAWANG      ","4-RM",1800
"9368","2020","Q1","SEMBAWANG      ","5-RM",1900
"9369","2020","Q1","SEMBAWANG      ","EXEC",2100
"9370","2020","Q1","SENGKANG       ","1-RM",NA
"9371","2020","Q1","SENGKANG       ","2-RM",NA
"9372","2020","Q1","SENGKANG       ","3-RM",NA
"9373","2020","Q1","SENGKANG       ","4-RM",1900
"9374","2020","Q1","SENGKANG       ","5-RM",1950
"9375","2020","Q1","SENGKANG       ","EXEC",2100
"9376","2020","Q1","SERANGOON      ","1-RM",NA
"9377","2020","Q1","SERANGOON      ","2-RM",NA
"9378","2020","Q1","SERANGOON      ","3-RM",1800
"9379","2020","Q1","SERANGOON      ","4-RM",2200
"9380","2020","Q1","SERANGOON      ","5-RM",2300
"9381","2020","Q1","SERANGOON      ","EXEC",NA
"9382","2020","Q1","TAMPINES       ","1-RM",NA
"9383","2020","Q1","TAMPINES       ","2-RM",NA
"9384","2020","Q1","TAMPINES       ","3-RM",1750
"9385","2020","Q1","TAMPINES       ","4-RM",2100
"9386","2020","Q1","TAMPINES       ","5-RM",2250
"9387","2020","Q1","TAMPINES       ","EXEC",2400
"9388","2020","Q1","TOA PAYOH      ","1-RM",NA
"9389","2020","Q1","TOA PAYOH      ","2-RM",NA
"9390","2020","Q1","TOA PAYOH      ","3-RM",1800
"9391","2020","Q1","TOA PAYOH      ","4-RM",2200
"9392","2020","Q1","TOA PAYOH      ","5-RM",2500
"9393","2020","Q1","TOA PAYOH      ","EXEC",NA
"9394","2020","Q1","WOODLANDS      ","1-RM",NA
"9395","2020","Q1","WOODLANDS      ","2-RM",NA
"9396","2020","Q1","WOODLANDS      ","3-RM",1400
"9397","2020","Q1","WOODLANDS      ","4-RM",1750
"9398","2020","Q1","WOODLANDS      ","5-RM",1800
"9399","2020","Q1","WOODLANDS      ","EXEC",2000
"9400","2020","Q1","YISHUN         ","1-RM",NA
"9401","2020","Q1","YISHUN         ","2-RM",NA
"9402","2020","Q1","YISHUN         ","3-RM",1600
"9403","2020","Q1","YISHUN         ","4-RM",1800
"9404","2020","Q1","YISHUN         ","5-RM",2030
"9405","2020","Q1","YISHUN         ","EXEC",2100
"9406","2020","Q2","ANG MO KIO     ","1-RM",NA
"9407","2020","Q2","ANG MO KIO     ","2-RM",NA
"9408","2020","Q2","ANG MO KIO     ","3-RM",1700
"9409","2020","Q2","ANG MO KIO     ","4-RM",2100
"9410","2020","Q2","ANG MO KIO     ","5-RM",2350
"9411","2020","Q2","ANG MO KIO     ","EXEC",NA
"9412","2020","Q2","BEDOK          ","1-RM",NA
"9413","2020","Q2","BEDOK          ","2-RM",NA
"9414","2020","Q2","BEDOK          ","3-RM",1700
"9415","2020","Q2","BEDOK          ","4-RM",2000
"9416","2020","Q2","BEDOK          ","5-RM",2300
"9417","2020","Q2","BEDOK          ","EXEC",2400
"9418","2020","Q2","BISHAN         ","1-RM",NA
"9419","2020","Q2","BISHAN         ","2-RM",NA
"9420","2020","Q2","BISHAN         ","3-RM",1800
"9421","2020","Q2","BISHAN         ","4-RM",2300
"9422","2020","Q2","BISHAN         ","5-RM",2500
"9423","2020","Q2","BISHAN         ","EXEC",NA
"9424","2020","Q2","BUKIT BATOK    ","1-RM",NA
"9425","2020","Q2","BUKIT BATOK    ","2-RM",NA
"9426","2020","Q2","BUKIT BATOK    ","3-RM",1600
"9427","2020","Q2","BUKIT BATOK    ","4-RM",1900
"9428","2020","Q2","BUKIT BATOK    ","5-RM",2100
"9429","2020","Q2","BUKIT BATOK    ","EXEC",NA
"9430","2020","Q2","BUKIT MERAH    ","1-RM",NA
"9431","2020","Q2","BUKIT MERAH    ","2-RM",NA
"9432","2020","Q2","BUKIT MERAH    ","3-RM",1950
"9433","2020","Q2","BUKIT MERAH    ","4-RM",2500
"9434","2020","Q2","BUKIT MERAH    ","5-RM",2700
"9435","2020","Q2","BUKIT MERAH    ","EXEC",NA
"9436","2020","Q2","BUKIT PANJANG  ","1-RM",NA
"9437","2020","Q2","BUKIT PANJANG  ","2-RM",NA
"9438","2020","Q2","BUKIT PANJANG  ","3-RM",1500
"9439","2020","Q2","BUKIT PANJANG  ","4-RM",1700
"9440","2020","Q2","BUKIT PANJANG  ","5-RM",1900
"9441","2020","Q2","BUKIT PANJANG  ","EXEC",2000
"9442","2020","Q2","BUKIT TIMAH    ","1-RM",NA
"9443","2020","Q2","BUKIT TIMAH    ","2-RM",NA
"9444","2020","Q2","BUKIT TIMAH    ","3-RM",NA
"9445","2020","Q2","BUKIT TIMAH    ","4-RM",NA
"9446","2020","Q2","BUKIT TIMAH    ","5-RM",NA
"9447","2020","Q2","BUKIT TIMAH    ","EXEC",NA
"9448","2020","Q2","CENTRAL        ","1-RM",NA
"9449","2020","Q2","CENTRAL        ","2-RM",NA
"9450","2020","Q2","CENTRAL        ","3-RM",2080
"9451","2020","Q2","CENTRAL        ","4-RM",2500
"9452","2020","Q2","CENTRAL        ","5-RM",NA
"9453","2020","Q2","CENTRAL        ","EXEC",NA
"9454","2020","Q2","CHOA CHU KANG  ","1-RM",NA
"9455","2020","Q2","CHOA CHU KANG  ","2-RM",NA
"9456","2020","Q2","CHOA CHU KANG  ","3-RM",NA
"9457","2020","Q2","CHOA CHU KANG  ","4-RM",1800
"9458","2020","Q2","CHOA CHU KANG  ","5-RM",1850
"9459","2020","Q2","CHOA CHU KANG  ","EXEC",2000
"9460","2020","Q2","CLEMENTI       ","1-RM",NA
"9461","2020","Q2","CLEMENTI       ","2-RM",NA
"9462","2020","Q2","CLEMENTI       ","3-RM",1880
"9463","2020","Q2","CLEMENTI       ","4-RM",2350
"9464","2020","Q2","CLEMENTI       ","5-RM",2580
"9465","2020","Q2","CLEMENTI       ","EXEC",NA
"9466","2020","Q2","GEYLANG        ","1-RM",NA
"9467","2020","Q2","GEYLANG        ","2-RM",NA
"9468","2020","Q2","GEYLANG        ","3-RM",1750
"9469","2020","Q2","GEYLANG        ","4-RM",2250
"9470","2020","Q2","GEYLANG        ","5-RM",2450
"9471","2020","Q2","GEYLANG        ","EXEC",NA
"9472","2020","Q2","HOUGANG        ","1-RM",NA
"9473","2020","Q2","HOUGANG        ","2-RM",NA
"9474","2020","Q2","HOUGANG        ","3-RM",1650
"9475","2020","Q2","HOUGANG        ","4-RM",1930
"9476","2020","Q2","HOUGANG        ","5-RM",2100
"9477","2020","Q2","HOUGANG        ","EXEC",2250
"9478","2020","Q2","JURONG EAST    ","1-RM",NA
"9479","2020","Q2","JURONG EAST    ","2-RM",NA
"9480","2020","Q2","JURONG EAST    ","3-RM",1700
"9481","2020","Q2","JURONG EAST    ","4-RM",2000
"9482","2020","Q2","JURONG EAST    ","5-RM",2250
"9483","2020","Q2","JURONG EAST    ","EXEC",2500
"9484","2020","Q2","JURONG WEST    ","1-RM",NA
"9485","2020","Q2","JURONG WEST    ","2-RM",NA
"9486","2020","Q2","JURONG WEST    ","3-RM",1650
"9487","2020","Q2","JURONG WEST    ","4-RM",2000
"9488","2020","Q2","JURONG WEST    ","5-RM",2100
"9489","2020","Q2","JURONG WEST    ","EXEC",2200
"9490","2020","Q2","KALLANG/WHAMPOA","1-RM",NA
"9491","2020","Q2","KALLANG/WHAMPOA","2-RM",NA
"9492","2020","Q2","KALLANG/WHAMPOA","3-RM",1850
"9493","2020","Q2","KALLANG/WHAMPOA","4-RM",2400
"9494","2020","Q2","KALLANG/WHAMPOA","5-RM",2500
"9495","2020","Q2","KALLANG/WHAMPOA","EXEC",NA
"9496","2020","Q2","MARINE PARADE  ","1-RM",NA
"9497","2020","Q2","MARINE PARADE  ","2-RM",NA
"9498","2020","Q2","MARINE PARADE  ","3-RM",1800
"9499","2020","Q2","MARINE PARADE  ","4-RM",2050
"9500","2020","Q2","MARINE PARADE  ","5-RM",NA
"9501","2020","Q2","MARINE PARADE  ","EXEC",NA
"9502","2020","Q2","PASIR RIS      ","1-RM",NA
"9503","2020","Q2","PASIR RIS      ","2-RM",NA
"9504","2020","Q2","PASIR RIS      ","3-RM",NA
"9505","2020","Q2","PASIR RIS      ","4-RM",1900
"9506","2020","Q2","PASIR RIS      ","5-RM",2050
"9507","2020","Q2","PASIR RIS      ","EXEC",2200
"9508","2020","Q2","PUNGGOL        ","1-RM",NA
"9509","2020","Q2","PUNGGOL        ","2-RM",NA
"9510","2020","Q2","PUNGGOL        ","3-RM",NA
"9511","2020","Q2","PUNGGOL        ","4-RM",1900
"9512","2020","Q2","PUNGGOL        ","5-RM",1900
"9513","2020","Q2","PUNGGOL        ","EXEC",NA
"9514","2020","Q2","QUEENSTOWN     ","1-RM",NA
"9515","2020","Q2","QUEENSTOWN     ","2-RM",NA
"9516","2020","Q2","QUEENSTOWN     ","3-RM",1900
"9517","2020","Q2","QUEENSTOWN     ","4-RM",2550
"9518","2020","Q2","QUEENSTOWN     ","5-RM",2750
"9519","2020","Q2","QUEENSTOWN     ","EXEC",NA
"9520","2020","Q2","SEMBAWANG      ","1-RM",NA
"9521","2020","Q2","SEMBAWANG      ","2-RM",NA
"9522","2020","Q2","SEMBAWANG      ","3-RM",NA
"9523","2020","Q2","SEMBAWANG      ","4-RM",1800
"9524","2020","Q2","SEMBAWANG      ","5-RM",1900
"9525","2020","Q2","SEMBAWANG      ","EXEC",2050
"9526","2020","Q2","SENGKANG       ","1-RM",NA
"9527","2020","Q2","SENGKANG       ","2-RM",NA
"9528","2020","Q2","SENGKANG       ","3-RM",NA
"9529","2020","Q2","SENGKANG       ","4-RM",1850
"9530","2020","Q2","SENGKANG       ","5-RM",1950
"9531","2020","Q2","SENGKANG       ","EXEC",2100
"9532","2020","Q2","SERANGOON      ","1-RM",NA
"9533","2020","Q2","SERANGOON      ","2-RM",NA
"9534","2020","Q2","SERANGOON      ","3-RM",1800
"9535","2020","Q2","SERANGOON      ","4-RM",2200
"9536","2020","Q2","SERANGOON      ","5-RM",2100
"9537","2020","Q2","SERANGOON      ","EXEC",NA
"9538","2020","Q2","TAMPINES       ","1-RM",NA
"9539","2020","Q2","TAMPINES       ","2-RM",NA
"9540","2020","Q2","TAMPINES       ","3-RM",1750
"9541","2020","Q2","TAMPINES       ","4-RM",2000
"9542","2020","Q2","TAMPINES       ","5-RM",2200
"9543","2020","Q2","TAMPINES       ","EXEC",NA
"9544","2020","Q2","TOA PAYOH      ","1-RM",NA
"9545","2020","Q2","TOA PAYOH      ","2-RM",NA
"9546","2020","Q2","TOA PAYOH      ","3-RM",1800
"9547","2020","Q2","TOA PAYOH      ","4-RM",2300
"9548","2020","Q2","TOA PAYOH      ","5-RM",2600
"9549","2020","Q2","TOA PAYOH      ","EXEC",NA
"9550","2020","Q2","WOODLANDS      ","1-RM",NA
"9551","2020","Q2","WOODLANDS      ","2-RM",NA
"9552","2020","Q2","WOODLANDS      ","3-RM",1400
"9553","2020","Q2","WOODLANDS      ","4-RM",1710
"9554","2020","Q2","WOODLANDS      ","5-RM",1800
"9555","2020","Q2","WOODLANDS      ","EXEC",2130
"9556","2020","Q2","YISHUN         ","1-RM",NA
"9557","2020","Q2","YISHUN         ","2-RM",NA
"9558","2020","Q2","YISHUN         ","3-RM",1550
"9559","2020","Q2","YISHUN         ","4-RM",1850
"9560","2020","Q2","YISHUN         ","5-RM",2000
"9561","2020","Q2","YISHUN         ","EXEC",NA
"9562","2020","Q3","ANG MO KIO     ","1-RM",NA
"9563","2020","Q3","ANG MO KIO     ","2-RM",NA
"9564","2020","Q3","ANG MO KIO     ","3-RM",1750
"9565","2020","Q3","ANG MO KIO     ","4-RM",2140
"9566","2020","Q3","ANG MO KIO     ","5-RM",2400
"9567","2020","Q3","ANG MO KIO     ","EXEC",NA
"9568","2020","Q3","BEDOK          ","1-RM",NA
"9569","2020","Q3","BEDOK          ","2-RM",NA
"9570","2020","Q3","BEDOK          ","3-RM",1800
"9571","2020","Q3","BEDOK          ","4-RM",2030
"9572","2020","Q3","BEDOK          ","5-RM",2200
"9573","2020","Q3","BEDOK          ","EXEC",NA
"9574","2020","Q3","BISHAN         ","1-RM",NA
"9575","2020","Q3","BISHAN         ","2-RM",NA
"9576","2020","Q3","BISHAN         ","3-RM",1850
"9577","2020","Q3","BISHAN         ","4-RM",2250
"9578","2020","Q3","BISHAN         ","5-RM",2500
"9579","2020","Q3","BISHAN         ","EXEC",NA
"9580","2020","Q3","BUKIT BATOK    ","1-RM",NA
"9581","2020","Q3","BUKIT BATOK    ","2-RM",NA
"9582","2020","Q3","BUKIT BATOK    ","3-RM",1650
"9583","2020","Q3","BUKIT BATOK    ","4-RM",2050
"9584","2020","Q3","BUKIT BATOK    ","5-RM",2150
"9585","2020","Q3","BUKIT BATOK    ","EXEC",NA
"9586","2020","Q3","BUKIT MERAH    ","1-RM",NA
"9587","2020","Q3","BUKIT MERAH    ","2-RM",NA
"9588","2020","Q3","BUKIT MERAH    ","3-RM",2000
"9589","2020","Q3","BUKIT MERAH    ","4-RM",2550
"9590","2020","Q3","BUKIT MERAH    ","5-RM",2800
"9591","2020","Q3","BUKIT MERAH    ","EXEC",NA
"9592","2020","Q3","BUKIT PANJANG  ","1-RM",NA
"9593","2020","Q3","BUKIT PANJANG  ","2-RM",NA
"9594","2020","Q3","BUKIT PANJANG  ","3-RM",1530
"9595","2020","Q3","BUKIT PANJANG  ","4-RM",1750
"9596","2020","Q3","BUKIT PANJANG  ","5-RM",1900
"9597","2020","Q3","BUKIT PANJANG  ","EXEC",2200
"9598","2020","Q3","BUKIT TIMAH    ","1-RM",NA
"9599","2020","Q3","BUKIT TIMAH    ","2-RM",NA
"9600","2020","Q3","BUKIT TIMAH    ","3-RM",NA
"9601","2020","Q3","BUKIT TIMAH    ","4-RM",NA
"9602","2020","Q3","BUKIT TIMAH    ","5-RM",NA
"9603","2020","Q3","BUKIT TIMAH    ","EXEC",NA
"9604","2020","Q3","CENTRAL        ","1-RM",NA
"9605","2020","Q3","CENTRAL        ","2-RM",NA
"9606","2020","Q3","CENTRAL        ","3-RM",2150
"9607","2020","Q3","CENTRAL        ","4-RM",2600
"9608","2020","Q3","CENTRAL        ","5-RM",NA
"9609","2020","Q3","CENTRAL        ","EXEC",NA
"9610","2020","Q3","CHOA CHU KANG  ","1-RM",NA
"9611","2020","Q3","CHOA CHU KANG  ","2-RM",NA
"9612","2020","Q3","CHOA CHU KANG  ","3-RM",NA
"9613","2020","Q3","CHOA CHU KANG  ","4-RM",1800
"9614","2020","Q3","CHOA CHU KANG  ","5-RM",1880
"9615","2020","Q3","CHOA CHU KANG  ","EXEC",2200
"9616","2020","Q3","CLEMENTI       ","1-RM",NA
"9617","2020","Q3","CLEMENTI       ","2-RM",NA
"9618","2020","Q3","CLEMENTI       ","3-RM",1900
"9619","2020","Q3","CLEMENTI       ","4-RM",2400
"9620","2020","Q3","CLEMENTI       ","5-RM",2600
"9621","2020","Q3","CLEMENTI       ","EXEC",NA
